org_key,year,event_key,match_key,match_number,time,alliance,team_key,contributedPoints,totalAutoPoints,totalTeleopPoints,totalEndgamePoints,totalAutoPieces,totalTeleopPieces,totalPieces,didCommunity,autoConesHigh,autoConesMid,autoConesLow,autoCubesHigh,autoCubesMid,autoCubesLow,autoChargingStation,cycleSpeedFactor,totalConesScored,totalCubesScored,totalHighPieces,totalMidPieces,totalLowPieces,linksPerMatch,balanceSpeedFactor,cycleTime,teleopSingleSubstation,teleopDoubleSubstation,teleopConesHigh,teleopConesMid,teleopConesLow,teleopCubesHigh,teleopCubesMid,teleopCubesLow,teleopPins,chargingTimeStart,chargingTimeEnd,endgameChargingStation,totalAllianceLinks,diedDuringMatch,recoveredFromFreeze,reliabilityFactor,outstandingPerformance
frc4467,2023,2023ohmv,2023ohmv_qm14,14,3/17/2023 2:53:00 PM,blue,frc3140,"20","7","7","6","1","2","3","1","0","0","0","0","1","0","N/A","2.714878040082647","2","1","1","1","1","0","10.002590419632023","62.5","0","1","1","0","1","0","0","0","0","5","10","Docked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm15,15,3/17/2023 3:01:00 PM,red,frc5667,"11.66667","3","5","3.66667","1","2","3","0","0","0","0","0","0","1","N/A","2.492815415305163","0","3","0","1","2","0.3333333333333333","10.002590419632023","67.5","1","0","0","0","0","0","1","1","0","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm15,15,3/17/2023 3:01:00 PM,red,frc7515,"11.66667","0","0","11.66667","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","2","5","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm15,15,3/17/2023 3:01:00 PM,red,frc7111,"16.66667","3","12","1.66667","0","4","4","1","0","0","0","0","0","0","N/A","4.955466507518048","0","4","1","1","2","0.3333333333333333","6.832665418189743","28.75","0","0","0","0","0","1","1","2","0","20","5","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm15,15,3/17/2023 3:01:00 PM,blue,frc4020,"42.66667","9","22","11.66667","1","5","6","1","1","0","0","0","0","0","N/A","6.002590419632064","4","2","5","0","1","0.3333333333333333","6.832665418189743","20","0","1","3","0","0","1","0","1","0","20","35","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm15,15,3/17/2023 3:01:00 PM,blue,frc5413,"1.66667","0","0","1.66667","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.3333333333333333","6.832665418189743","160","0","1","0","0","0","0","0","0","0","15","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm15,15,3/17/2023 3:01:00 PM,blue,frc2252,"29.66667","21","5","3.66667","1","1","2","1","1","0","0","0","0","0","Engaged","0.49281541530518247","1","1","2","0","0","0.3333333333333333","10.002590419632023","135","0","0","0","0","0","1","0","0","0","0","0","Parked","1","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm16,16,3/17/2023 3:09:00 PM,red,frc6936,"15.66667","6","2","7.66667","1","1","2","1","0","0","1","0","0","0","N/A","0.7148780400826666","2","0","0","0","2","0.3333333333333333","10.002590419632023","125","0","0","0","0","1","0","0","0","0","10","10","Docked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm16,16,3/17/2023 3:09:00 PM,red,frc3324,"11.66667","0","10","1.66667","0","4","4","0","0","0","0","0","0","0","N/A","4.492815415305142","0","4","0","2","2","0.3333333333333333","10.002590419632023","33.75","1","0","0","0","0","0","2","2","0","0","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm16,16,3/17/2023 3:09:00 PM,red,frc6834,"7.66667","0","6","1.66667","0","3","3","0","0","0","0","0","0","0","N/A","3.6627404167474626","0","3","0","0","3","0.3333333333333333","10.002590419632023","45","0","0","0","0","0","0","0","3","0","0","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm16,16,3/17/2023 3:09:00 PM,blue,frc3984,"30.333350000000003","6","6","18.333350000000003","1","3","4","1","0","0","1","0","0","0","N/A","3.8848030415249486","1","3","0","0","4","1.6666666666666667","10.002590419632023","41.666666666666664","0","1","0","0","0","0","0","3","0","10","5","Engaged","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm16,16,3/17/2023 3:09:00 PM,blue,frc4611,"12","0","12","0","0","3","3","0","0","0","0","0","0","0","N/A","3.6627404167474626","2","1","2","0","1","0","10.002590419632023","45","0","0","1","0","1","1","0","0","0","0","0","N/A","0","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm16,16,3/17/2023 3:09:00 PM,blue,frc1732,"50.33335","9","23","18.333350000000003","1","7","8","1","1","0","0","0","0","0","N/A","6.107525259420333","6","2","4","0","4","1.6666666666666667","10.002590419632023","19.285714285714285","1","0","1","0","4","2","0","0","0","0","0","Engaged","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm17,17,3/17/2023 3:17:00 PM,red,frc451,"17","3","4","10","0","2","2","1","0","0","0","0","0","0","N/A","2.714878040082647","0","2","0","0","2","0","10.002590419632023","62.5","0","1","0","0","0","0","0","2","0","10","5","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm17,17,3/17/2023 3:17:00 PM,red,frc4085,"10","8","2","0","0","1","1","0","0","0","0","0","0","0","Docked","0.49281541530518247","1","0","0","0","1","0","10.002590419632023","135","0","1","0","0","1","0","0","0","6","0","0","N/A","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm17,17,3/17/2023 3:17:00 PM,red,frc4269,"9","7","2","0","1","1","2","1","0","0","0","0","1","0","N/A","0.49281541530518247","1","1","0","1","1","0","10.002590419632023","135","0","0","0","0","1","0","0","0","0","0","0","N/A","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm17,17,3/17/2023 3:17:00 PM,blue,frc128,"21","6","5","10","1","2","3","0","0","0","0","1","0","0","N/A","2.714878040082647","0","3","1","1","1","0","8.002590419632043","62.5","0","1","0","0","0","0","1","1","0","10","0","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm17,17,3/17/2023 3:17:00 PM,blue,frc2603,"44.33334","6","25","13.33334","1","5","6","0","1","0","0","0","0","0","N/A","5.13667160507986","5","1","6","0","0","0.6666666666666666","10.002590419632023","27","0","1","4","0","0","1","0","0","0","0","0","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm17,17,3/17/2023 3:17:00 PM,blue,frc4467,"37.33334","21","11","5.33334","1","3","4","1","1","0","0","0","0","0","Engaged","3.6627404167474626","3","1","2","2","0","0.6666666666666666","10.002590419632023","45","0","1","1","1","0","0","1","0","0","0","0","Parked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm18,18,3/17/2023 3:25:00 PM,red,frc144,"24.66668","7","9","8.66668","1","3","4","1","0","1","0","0","0","0","N/A","3.6627404167474626","3","1","1","1","2","1.3333333333333333","10.002590419632023","45","0","1","0","0","2","1","0","0","1","0","0","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm18,18,3/17/2023 3:25:00 PM,red,frc4028,"59.66668","18","25","16.66668","1","7","8","0","1","0","0","0","0","0","Engaged","6.447375262304956","6","2","3","5","0","1.3333333333333333","10.002590419632023","17.142857142857142","0","0","1","4","0","1","1","0","0","15","10","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm18,18,3/17/2023 3:25:00 PM,red,frc4121,"30.66668","6","8","16.66668","1","3","4","0","1","0","0","0","0","0","N/A","3.8848030415249486","3","1","1","2","1","1.3333333333333333","10.002590419632023","41.666666666666664","0","1","0","1","1","0","1","0","0","10","5","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm18,18,3/17/2023 3:25:00 PM,blue,frc3484,"17.66667","0","6","11.66667","0","3","3","0","0","0","0","0","0","0","N/A","4.387880575516872","3","0","0","0","3","0.3333333333333333","5.358734229857346","35","0","0","0","0","3","0","0","0","1","30","5","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm18,18,3/17/2023 3:25:00 PM,blue,frc2051,"3.66667","0","2","1.66667","0","1","1","0","0","0","0","0","0","0","N/A","0.49281541530518247","1","0","0","0","1","0.3333333333333333","10.002590419632023","135","0","0","0","0","1","0","0","0","0","0","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm18,18,3/17/2023 3:25:00 PM,blue,frc3193,"17.66667","3","3","11.66667","0","1","1","1","0","0","0","0","0","0","N/A","0.6017109833499354","1","0","0","1","0","0.3333333333333333","10.002590419632023","130","0","1","0","1","0","0","0","0","1","5","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm19,19,3/17/2023 3:33:00 PM,red,frc2614,"47.66667","27","9","11.66667","2","3","5","1","1","0","0","1","0","0","Engaged","4.387880575516872","4","1","3","0","2","0.3333333333333333","6.832665418189743","35","1","0","1","0","2","0","0","0","0","30","15","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm19,19,3/17/2023 3:33:00 PM,red,frc3504,"3.66667","0","0","3.66667","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","8","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm19,19,3/17/2023 3:33:00 PM,red,frc3140,"31.66667","7","13","11.66667","1","3","4","1","0","0","0","0","1","0","N/A","4.125391508960369","0","4","2","2","0","0.3333333333333333","8.002590419632043","38.333333333333336","1","0","0","0","0","2","1","0","0","20","10","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm19,19,3/17/2023 3:33:00 PM,blue,frc325,"46.33334","25","18","3.33334","2","5","7","1","0","0","0","1","1","0","Engaged","5.13667160507986","4","3","3","3","1","0.6666666666666666","10.002590419632023","27","0","1","2","2","0","0","0","1","1","0","0","N/A","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm19,19,3/17/2023 3:33:00 PM,blue,frc9097,"5.33334","0","2","3.33334","0","1","1","0","0","0","0","0","0","0","N/A","0.49281541530518247","0","1","0","0","1","0.6666666666666666","10.002590419632023","135","0","0","0","0","0","0","0","1","2","0","0","N/A","2","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm19,19,3/17/2023 3:33:00 PM,blue,frc1014,"6.33334","3","0","3.33334","0","0","0","1","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.6666666666666666","5.358734229857346","160","0","0","0","0","0","0","0","0","0","25","0","N/A","2","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm20,20,3/17/2023 3:41:00 PM,red,frc4145,"31.33334","7","11","13.33334","1","3","4","1","0","1","0","0","0","0","N/A","4.253652183799799","2","2","1","3","0","0.6666666666666666","6.832665418189743","36.666666666666664","0","1","0","1","0","1","1","0","0","10","25","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm20,20,3/17/2023 3:41:00 PM,red,frc3492,"24.33334","3","8","13.33334","1","4","5","0","0","0","0","0","0","1","N/A","4.955466507518048","0","5","0","0","5","0.6666666666666666","8.002590419632043","28.75","0","0","0","0","0","0","0","4","0","20","10","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm20,20,3/17/2023 3:41:00 PM,red,frc2399,"3.33334","0","0","3.33334","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.6666666666666666","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","N/A","2","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm20,20,3/17/2023 3:41:00 PM,blue,frc1038,"51.00001","18","18","15.00001","1","5","6","0","0","0","0","1","0","0","Engaged","5.358734229857346","4","2","3","2","1","1","10.002590419632023","25","0","1","2","1","1","0","1","0","1","10","5","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm20,20,3/17/2023 3:41:00 PM,blue,frc4020,"32.33334","12","11","9.33334","2","4","6","1","1","0","1","0","0","0","N/A","4.832665418189764","6","0","2","0","4","0.6666666666666666","8.002590419632043","30","0","1","1","0","3","0","0","0","0","15","5","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm20,20,3/17/2023 3:41:00 PM,blue,frc6964,"24.00001","7","6","11.00001","1","3","4","1","0","1","0","0","0","0","N/A","3.7716359847922156","1","3","0","1","3","1","10.002590419632023","43.333333333333336","0","0","0","0","0","0","0","3","0","5","0","Docked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm21,21,3/17/2023 3:49:00 PM,red,frc1732,"46.66667","10","25","11.66667","2","5","7","0","1","1","0","0","0","0","N/A","5.245567173124611","7","0","6","1","0","0.3333333333333333","10.002590419632023","26","0","1","5","0","0","0","0","0","0","5","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm21,21,3/17/2023 3:49:00 PM,red,frc4504,"6.66667","3","0","3.66667","1","0","1","0","0","0","1","0","0","0","N/A","0.0025904196321260287","1","0","0","0","1","0.3333333333333333","10.002590419632023","160","1","0","0","0","0","0","0","0","3","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm21,21,3/17/2023 3:49:00 PM,red,frc5413,"18.66667","0","7","11.66667","0","2","2","0","0","0","0","0","0","0","N/A","3.217955574074571","1","1","1","0","1","0.3333333333333333","4.832665418189764","52.5","0","1","0","0","1","1","0","0","1","30","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm21,21,3/17/2023 3:49:00 PM,blue,frc3814,"25.66667","9","9","7.66667","1","3","4","1","0","0","0","1","0","0","N/A","3.7716359847922156","3","1","2","0","2","0.3333333333333333","10.002590419632023","43.333333333333336","0","1","1","0","2","0","0","0","0","5","0","Docked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm21,21,3/17/2023 3:49:00 PM,blue,frc2783,"10.66667","3","0","7.66667","0","0","0","1","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.3333333333333333","6.832665418189743","160","0","0","0","0","0","0","0","0","0","15","0","Docked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm21,21,3/17/2023 3:49:00 PM,blue,frc1317,"29.66667","9","13","7.66667","1","3","4","1","0","0","0","1","0","0","N/A","3.7716359847922156","2","2","3","1","0","0.3333333333333333","10.002590419632023","43.333333333333336","0","1","2","0","0","0","1","0","0","5","0","Docked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm22,22,3/17/2023 4:57:00 PM,red,frc2603,"19.66667","6","12","1.66667","1","3","4","0","0","0","0","1","0","0","N/A","3.8848030415249486","3","1","3","0","1","0.3333333333333333","8.002590419632043","41.666666666666664","0","1","2","0","1","0","0","0","0","10","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm22,22,3/17/2023 4:57:00 PM,red,frc554,"25.66667","9","5","11.66667","1","1","2","1","0","0","0","1","0","0","N/A","0.6017109833499354","1","1","2","0","0","0.3333333333333333","10.002590419632023","130","1","0","1","0","0","0","0","0","0","5","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm22,22,3/17/2023 4:57:00 PM,red,frc4269,"10.66667","7","0","3.66667","1","0","1","1","0","0","0","0","1","0","N/A","0.0025904196321260287","0","1","0","1","0","0.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","1","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm22,22,3/17/2023 4:57:00 PM,blue,frc7515,"13.33334","0","4","9.33334","0","2","2","0","0","0","0","0","0","0","N/A","2.8326654181897855","0","2","0","0","2","0.6666666666666666","10.002590419632023","60","0","0","0","0","0","0","0","2","1","15","15","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm22,22,3/17/2023 4:57:00 PM,blue,frc4611,"32.33334","6","17","9.33334","1","4","5","0","0","0","0","1","0","0","N/A","4.714878040082628","4","1","4","0","1","0.6666666666666666","10.002590419632023","31.25","0","0","3","0","1","0","0","0","1","10","5","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm22,22,3/17/2023 4:57:00 PM,blue,frc4601,"11.33334","0","6","5.33334","0","3","3","0","0","0","0","0","0","0","N/A","3.6627404167474626","1","2","0","0","3","0.6666666666666666","10.002590419632023","45","0","0","0","0","1","0","0","2","1","0","0","Parked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm23,23,3/17/2023 5:05:00 PM,red,frc4085,"18.66667","7","0","11.66667","2","0","2","0","0","1","0","0","0","1","N/A","0.0025904196321260287","1","1","0","1","1","0.3333333333333333","8.002590419632043","160","0","1","0","0","0","0","0","0","0","10","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm23,23,3/17/2023 5:05:00 PM,red,frc6834,"26.66667","6","9","11.66667","1","3","4","1","0","0","0","0","0","1","N/A","4.387880575516872","0","4","1","0","3","0.3333333333333333","4.832665418189764","35","1","0","0","0","0","1","0","2","0","30","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm23,23,3/17/2023 5:05:00 PM,red,frc1708,"17.66667","7","7","3.66667","1","3","4","1","0","0","0","0","1","0","N/A","3.6627404167474626","1","3","0","2","2","0.3333333333333333","10.002590419632023","45","0","0","0","1","0","0","0","2","1","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm23,23,3/17/2023 5:05:00 PM,blue,frc695,"48","9","33","6","1","7","8","1","1","0","0","0","0","0","N/A","6.329587884197819","4","4","7","1","0","0","10.002590419632023","17.857142857142858","0","0","2","1","0","4","0","0","0","10","5","Docked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm23,23,3/17/2023 5:05:00 PM,blue,frc1787,"37.00001","17","5","15.00001","1","1","2","1","1","0","0","0","0","0","Docked","0.49281541530518247","2","0","2","0","0","1","10.002590419632023","135","1","0","1","0","0","0","0","0","0","0","0","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm23,23,3/17/2023 5:05:00 PM,blue,frc5667,"15.00001","3","5","7.0000100000000005","1","1","2","0","0","0","0","0","0","1","N/A","0.49281541530518247","0","2","1","0","1","1","10.002590419632023","135","1","0","0","0","0","1","0","0","0","0","0","Parked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm24,24,3/17/2023 5:13:00 PM,red,frc7111,"8.66667","0","5","3.66667","0","2","2","0","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","1","1","0.3333333333333333","10.002590419632023","67.5","0","1","0","0","0","0","1","1","0","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm24,24,3/17/2023 5:13:00 PM,red,frc3984,"19.66667","3","5","11.66667","0","2","2","1","0","0","0","0","0","0","N/A","2.492815415305163","2","0","0","1","1","0.3333333333333333","10.002590419632023","67.5","0","1","0","1","1","0","0","0","0","0","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm24,24,3/17/2023 5:13:00 PM,red,frc3324,"21","11","10","0","0","4","4","1","0","0","0","0","0","0","Docked","4.492815415305142","0","4","0","2","2","0","10.002590419632023","33.75","0","1","0","0","0","0","2","2","0","0","0","N/A","0","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm24,24,3/17/2023 5:13:00 PM,blue,frc6032,"21.66668","7","8","6.66668","1","4","5","1","0","1","0","0","0","0","N/A","4.955466507518048","1","4","0","1","4","1.3333333333333333","8.002590419632043","28.75","0","1","0","0","0","0","0","4","0","20","10","N/A","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm24,24,3/17/2023 5:13:00 PM,blue,frc3201,"31.66668","6","17","8.66668","1","5","6","0","1","0","0","0","0","0","N/A","5.13667160507986","5","1","2","4","0","1.3333333333333333","10.002590419632023","27","0","0","1","3","0","0","1","0","0","0","0","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm24,24,3/17/2023 5:13:00 PM,blue,frc7165,"36","15","11","10","0","3","3","1","0","0","0","0","0","0","Engaged","3.7716359847922156","0","3","1","2","0","0","10.002590419632023","43.333333333333336","0","1","0","0","0","1","2","0","0","5","0","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm25,25,3/17/2023 5:20:00 PM,red,frc2252,"58.00001","25","18","15.00001","2","5","7","1","1","0","0","0","1","0","Engaged","5.13667160507986","5","2","3","3","1","1","10.002590419632023","27","1","0","1","2","1","1","0","0","0","0","0","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm25,25,3/17/2023 5:20:00 PM,red,frc5492,"14.00001","3","6","5.0000100000000005","0","3","3","1","0","0","0","0","0","0","N/A","4.002590419632085","0","3","0","0","3","1","6.832665418189743","40","0","0","0","0","0","0","0","3","0","15","0","N/A","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm25,25,3/17/2023 5:20:00 PM,red,frc5811,"30.00001","4","11","15.00001","1","3","4","0","0","0","0","0","1","0","N/A","3.7716359847922156","2","2","1","3","0","1","10.002590419632023","43.333333333333336","1","0","0","2","0","1","0","0","0","5","0","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm25,25,3/17/2023 5:20:00 PM,blue,frc3260,"4.66667","3","0","1.66667","0","0","0","1","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","N/A","1","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm25,25,3/17/2023 5:20:00 PM,blue,frc4467,"50.33334","17","20","13.33334","1","4","5","1","1","0","0","0","0","0","Docked","4.601710983349895","4","1","5","0","0","0.6666666666666666","10.002590419632023","32.5","0","1","3","0","0","1","0","0","0","5","5","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm25,25,3/17/2023 5:20:00 PM,blue,frc6936,"29.33334","6","10","13.33334","1","2","3","1","0","0","0","0","0","1","N/A","2.9554665075180697","0","3","2","0","1","0.6666666666666666","6.832665418189743","57.5","1","0","0","0","0","2","0","0","0","20","5","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm26,26,3/17/2023 5:27:00 PM,red,frc3492,"33.00001","18","8","7.0000100000000005","1","4","5","1","0","0","0","0","0","1","Engaged","4.492815415305142","0","5","0","0","5","1","10.002590419632023","33.75","0","1","0","0","0","0","0","4","1","0","0","Parked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm26,26,3/17/2023 5:27:00 PM,red,frc2051,"3","3","0","0","0","0","0","1","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0","8.002590419632043","160","0","0","0","0","0","0","0","0","0","20","10","N/A","0","1","1","0.5","0"
frc4467,2023,2023ohmv,2023ohmv_qm26,26,3/17/2023 5:27:00 PM,red,frc1732,"49.00001","9","25","15.00001","1","5","6","1","1","0","0","0","0","0","N/A","5.358734229857346","4","2","6","0","0","1","10.002590419632023","25","0","0","3","0","0","2","0","0","0","10","5","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm26,26,3/17/2023 5:27:00 PM,blue,frc2614,"51","27","22","2","2","6","8","1","1","0","0","1","0","0","Engaged","5.662740416747443","5","3","4","4","0","0","10.002590419632023","22.5","1","0","1","3","0","1","1","0","0","0","0","Parked","0","0","0","1","1"
frc4467,2023,2023ohmv,2023ohmv_qm26,26,3/17/2023 5:27:00 PM,blue,frc5413,"9.66668","0","3","6.66668","0","1","1","0","0","0","0","0","0","0","N/A","1.2179555740745922","0","1","0","1","0","1.3333333333333333","8.002590419632043","105","0","0","0","0","0","0","1","0","0","30","20","N/A","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm26,26,3/17/2023 5:27:00 PM,blue,frc325,"45.66668","9","20","16.66668","1","4","5","1","1","0","0","0","0","0","N/A","4.955466507518048","4","1","5","0","0","1.3333333333333333","10.002590419632023","28.75","0","1","3","0","0","1","0","0","0","20","15","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm27,27,3/17/2023 5:34:00 PM,red,frc1317,"39.00001","9","15","15.00001","1","4","5","1","0","0","0","1","0","0","N/A","4.955466507518048","3","2","3","1","1","1","6.832665418189743","28.75","0","1","2","0","1","0","1","0","1","20","5","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm27,27,3/17/2023 5:34:00 PM,red,frc3504,"17.00001","6","4","7.0000100000000005","1","2","3","1","0","0","0","0","0","1","N/A","2.492815415305163","0","3","0","0","3","1","10.002590419632023","67.5","0","1","0","0","0","0","0","2","4","0","0","Parked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm27,27,3/17/2023 5:34:00 PM,red,frc2399,"43.00001","21","7","15.00001","1","2","3","1","1","0","0","0","0","0","Engaged","2.601710983349916","2","1","2","0","1","1","10.002590419632023","65","0","1","0","0","1","1","0","0","0","5","0","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm27,27,3/17/2023 5:34:00 PM,blue,frc4028,"53.33335","21","22","10.333350000000001","1","6","7","1","1","0","0","0","0","0","Engaged","5.662740416747443","5","2","4","1","2","1.6666666666666667","10.002590419632023","22.5","1","1","2","0","2","1","1","0","0","0","0","Parked","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm27,27,3/17/2023 5:34:00 PM,blue,frc4611,"30.333350000000003","0","12","18.333350000000003","0","3","3","0","0","0","0","0","0","0","N/A","3.8848030415249486","3","0","2","0","1","1.6666666666666667","10.002590419632023","41.666666666666664","0","0","2","0","1","0","0","0","0","10","5","Engaged","5","1","1","0.5","0"
frc4467,2023,2023ohmv,2023ohmv_qm27,27,3/17/2023 5:34:00 PM,blue,frc2603,"44.33335","9","17","18.333350000000003","1","4","5","1","1","0","0","0","0","0","N/A","4.955466507518048","2","3","4","0","1","1.6666666666666667","8.002590419632043","28.75","0","0","1","0","0","2","0","1","0","20","10","Engaged","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm28,28,3/17/2023 5:41:00 PM,red,frc4121,"35.666669999999996","18","6","11.66667","1","3","4","0","1","0","0","0","0","0","Engaged","3.8848030415249486","4","0","1","0","3","0.3333333333333333","10.002590419632023","41.666666666666664","0","0","0","0","3","0","0","0","0","10","5","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm28,28,3/17/2023 5:41:00 PM,red,frc4601,"2","0","2","0","0","1","1","0","0","0","0","0","0","0","N/A","0.49281541530518247","0","1","0","0","1","0","10.002590419632023","135","0","0","0","0","0","0","0","1","0","0","0","N/A","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm28,28,3/17/2023 5:41:00 PM,red,frc6964,"20.66667","3","6","11.66667","0","3","3","1","0","0","0","0","0","0","N/A","4.002590419632085","1","2","0","0","3","0.3333333333333333","8.002590419632043","40","0","0","0","0","1","0","0","2","0","15","5","Engaged","1","0","0","1","0"
